#Frame          phi:2        psi:2
    8613     -32.8110     131.0982
    8614     -76.5818     -17.8931
    8615     -56.5287     128.8734
    8616     -60.7627     -37.9719
    8617     -48.8174     126.4485
    8618     -65.9746     -38.7431
    8619     -65.5165     -37.1660
    8620     -53.0288     144.8982
    8621     -48.8203     161.1122
    8622     -63.7849     140.6417
    8623    -143.7989      24.2114
    8624     -80.0594     -29.6724
    8625    -143.6819     121.6954
    8626    -105.3000      54.3428
    8627     -75.3582     144.7424
    8628     -74.8769     174.9354
    8629     -63.9217     -26.6966
    8630     -75.6846     166.9956
    8631    -161.0253     153.3809
    8632     -79.7170     111.2733
    8633     -85.8684      84.4712
    8634     -48.1729     -38.4314
    8635     -70.8186     150.7269
    8636     -75.8610     -46.0962
    8637     -62.1795     144.3757
    8638     -48.5650     145.5453
    8639    -151.6160     163.0555
    8640    -161.7559     157.9678
    8641     -53.8793     127.6286
    8642     -89.1919       0.5113
    8643     -61.3407     170.1285
    8644     -82.1131      71.9206
    8645     -62.1824     135.7563
    8646     -63.4113     -50.3021
    8647    -146.6579    -113.7458
    8648     -74.1954     104.1742
    8649    -167.4841     121.9771
    8650     -94.6619     -40.8861
    8651     -70.4341     -18.7461
    8652    -122.6667     153.4332
    8653    -114.7891     136.7016
    8654     -63.9160     134.2348
    8655     -49.6665     138.5664
    8656     -71.8019       9.1141
    8657     -65.5762     113.9366
    8658     -65.1719     152.4791
    8659     -65.9089      85.5785
    8660     -55.3509     -52.0976
    8661     -77.6369     -24.0990
    8662    -108.4553      95.5799
    8663     -80.0300     138.5631
    8664     -80.1199     128.1563
    8665     -52.6494     143.3580
    8666     -69.9233     124.1841
    8667     -63.1444     -30.3424
    8668     -88.4560       9.0190
    8669    -159.2745     144.6554
    8670     -58.8542     159.3734
    8671     -65.8899     -31.9331
    8672    -152.4561     135.8021
    8673     -81.8608     145.2577
    8674     -64.1439     148.1616
    8675     -71.6803     139.1391
    8676     -65.3797     -43.8820
    8677     -70.8786     -26.5091
    8678     -62.8226     -45.7813
    8679     -70.7301     139.5007
    8680     -53.6783     -33.9643
    8681    -157.1321     177.4338
    8682     -98.2031      11.5664
    8683     -83.0057      -9.4205
    8684     -86.4060     121.7565
    8685    -141.4195     168.7645
    8686     -52.5829     149.1856
    8687     -64.8002     157.8800
    8688     -65.9244     -24.5154
    8689     -72.7128     -21.0008
    8690     -53.3990     137.2085
    8691     -67.8610     153.1152
    8692     -45.5915     -46.1177
    8693     -73.9499       2.5667
    8694    -164.8546     128.9912
    8695     -71.5477     128.2644
    8696    -173.6861    -154.2710
    8697     -69.2503     -48.5673
    8698     -65.5214     -61.2668
    8699     -43.8071     145.9802
    8700    -165.5781     151.3062
    8701      57.6823      35.4731
    8702      63.9362      45.6379
    8703      69.9392      23.3977
    8704      62.9745      38.0149
    8705      53.6105      61.2782
    8706      65.2613      24.3004
    8707      54.1566      57.7486
    8708      55.0612      42.0013
    8709     178.3845     139.7987
    8710     -84.8003     135.2561
    8711     -64.6838     -22.1253
    8712    -155.8019     124.4899
    8713     -81.5601     140.7819
    8714    -114.6806     108.2565
    8715     -67.0067     131.9163
    8716     -59.3297     141.4846
    8717    -113.3241     -29.3079
    8718    -140.4618     170.3810
    8719     -22.5522     130.1775
    8720     -70.1237     143.0808
    8721     -67.4850     150.5145
    8722    -111.4084      10.5066
    8723    -123.1017     176.4300
    8724     -72.1840     135.7280
    8725     -53.2799     112.3908
    8726     -56.6438     -53.0987
    8727     -54.1592     148.1807
    8728    -143.6456     110.3643
    8729    -130.6022      35.4461
    8730     -64.3666     -21.7734
    8731     -68.5858     155.8605
    8732     -62.4062     164.8127
    8733     -76.1616     -19.6910
    8734     -90.7569     141.0797
    8735     -63.9990     159.5481
    8736     -82.7676     125.1580
    8737    -150.9419     169.4129
    8738     -41.2454     137.7352
    8739     -64.0579     126.2579
    8740     -72.3090     -32.0391
    8741     -57.2482     140.1743
    8742     -66.9676     -28.7227
    8743    -150.2616    -156.9286
    8744     -59.1996     134.3776
    8745    -169.0285     131.7356
    8746    -120.8187      30.0545
    8747    -162.9760     144.8390
    8748     -74.5883     135.7899
    8749    -110.1847       9.8150
    8750     -91.6796       0.9513
    8751     -50.7370     141.6508
    8752     -86.6165    -166.4773
    8753     -50.2107     127.6879
    8754     -86.6017     138.3141
    8755    -115.3055     144.9063
    8756     -74.5239     107.0590
    8757     -75.9311      86.3939
    8758    -168.5519     124.5386
    8759     -73.6269     134.6769
    8760    -119.8657     164.7639
    8761     -52.1524     142.3973
    8762     -78.6496     -27.1889
    8763    -139.9164     145.9353
    8764     -57.4937     148.5663
    8765     -52.2308     139.4897
    8766    -116.5283     111.4860
    8767     -40.0186     152.5959
    8768     -70.7165     -17.1463
    8769     -51.2698     138.0536
    8770     -73.8313     -16.8328
    8771     -73.8344     -30.7648
    8772     -77.3135     -13.8630
    8773     -75.1495     -14.1625
    8774     -64.1308     127.7225
    8775     -56.5227     157.0012
    8776     -73.2978      -7.5279
    8777     -60.9212     140.1876
    8778     -86.7497      81.0810
    8779     -65.2082     -29.6914
    8780    -151.2203     119.6232
    8781     -92.9475     -17.6147
    8782     -58.8919     146.9017
    8783    -151.6604      14.4726
    8784     -78.3624     123.9927
    8785     -86.9475    -177.6439
    8786     -58.8502     146.3481
    8787     -66.1581     -28.4406
    8788     -66.3002     -50.3103
    8789     177.0442     130.1585
    8790     -55.6975     140.5171
    8791     -56.9680     -32.3811
    8792     -47.7810     129.7096
    8793     -74.9436     -40.0606
    8794     -46.2441     -52.5727
    8795     -68.9185     130.6016
    8796     -47.5713     149.1553
    8797     -53.3063     151.1712
    8798     -80.7206     136.7384
    8799     -44.1427     134.8822
    8800     -93.4009      -2.0663
    8801     -73.0800     149.7304
    8802     -57.9214     141.0461
    8803    -151.3653     154.6695
    8804     -79.6482      59.1304
    8805      65.8030      11.8337
    8806      50.7922      69.0850
    8807      55.5397      43.5549
    8808      50.7107      41.0395
    8809      78.8909      18.4372
    8810    -148.6500     139.1317
    8811    -160.3721      78.5126
    8812     -43.7138     141.4502
    8813    -146.8816     148.3613
    8814     -63.6526     -29.1702
    8815     -66.6056     -47.7211
    8816    -130.4378     139.0229
    8817    -146.5516       1.1839
    8818     -53.4488     147.2551
    8819     -45.8312     151.0803
    8820    -165.8145     133.3007
    8821     -73.7662     145.5039
    8822     -86.4544     155.8422
    8823     -70.1677     139.1159
    8824    -126.3027     114.2607
    8825    -113.9765      62.2850
    8826     -79.4091     -22.0395
    8827    -160.5726     141.2950
    8828     -59.5959     -30.1608
    8829    -161.2182     157.2171
    8830     -66.8147     -17.4135
    8831    -117.8873     -12.8688
    8832     -55.6104     125.5726
    8833     -53.7859     150.4272
    8834     -72.2839     -35.0255
    8835     -49.6807     130.1328
    8836     -63.7694     -30.5156
    8837     -66.2194     130.9589
    8838     -79.7326      78.0238
    8839     -42.3784     146.8061
    8840     -86.9074     120.2231
    8841    -175.4738      74.2618
    8842     -54.7760     -49.6569
    8843     -68.3341     -22.3764
    8844    -121.6882     117.0969
    8845     -94.3969      45.9999
    8846    -152.9795     -19.6231
    8847     -76.9361     158.7038
    8848     -44.3564     151.9892
    8849    -102.7204      98.7881
    8850    -168.7201     159.9237
    8851     -71.0964     150.8274
    8852     -48.7225     140.4324
    8853    -133.2720      -3.9710
    8854     -69.7095     -29.0355
    8855     -51.5873     138.0044
    8856    -116.8252     141.5823
    8857    -108.5834     145.1352
    8858    -112.4966      -2.9602
    8859     -58.3454     172.2678
    8860    -157.7478     151.2462
    8861     -41.1900     -50.0540
    8862     -69.2634      47.9126
    8863    -107.3546      42.2068
    8864     -63.4089     140.0722
    8865     -72.3186     -39.4566
    8866     -60.7401     135.8932
    8867     -66.3821     161.2891
    8868     -61.1988     153.0394
    8869     -74.3883      -2.3317
    8870     -70.0233     154.3607
    8871     -96.5556      74.4235
    8872     -75.1709      -8.0864
    8873     -45.0983     142.4532
    8874     -60.9603      77.5862
    8875     -73.7236      11.2869
    8876     -68.7564     -37.0014
    8877     -90.3190     -14.5469
    8878     -45.0979     140.9129
    8879     -75.9348     126.5922
    8880     -75.8824     135.7950
    8881     -55.6958     114.0350
    8882    -158.3402     160.6042
    8883    -112.0486      94.1093
    8884     -64.8298     -33.4211
    8885     -79.4565      -3.8590
    8886     -52.4729     127.8239
    8887     -46.4464     133.1589
    8888     -66.0579     -26.9921
    8889     -67.5199     -21.7162
    8890    -141.7737     156.0652
    8891     -80.1424     -21.8223
    8892     -61.8571     140.6167
    8893     -93.9125     125.2161
    8894     -66.6196     133.7106
    8895     -40.5180     144.2832
    8896    -101.5211     117.1126
    8897    -145.7196     169.9007
    8898     -47.7403     149.3598
    8899    -134.4983     167.4256
    8900     -68.2539     143.3297
    8901    -164.9703     146.9248
    8902     -75.6731      -9.4945
    8903     -66.2691     141.4968
    8904     -58.2049     128.1338
    8905     -90.8309     105.7181
    8906     -63.3925      -5.9731
    8907     -71.2663     119.7656
    8908     -80.0389     -23.7785
    8909     -61.2089     143.3042
    8910    -172.1078     116.5379
    8911    -142.0110     141.1814
    8912    -142.1161     147.9281
    8913     -97.2445      92.3648
    8914     -39.4739     138.4813
    8915     -53.6849     145.3194
    8916     -48.1494     143.5301
    8917    -171.5817     171.6406
    8918    -163.1878     137.5304
    8919    -172.2380     128.6065
    8920     -62.8559     -42.2787
    8921     -62.2256     144.3553
    8922    -125.3860      18.9247
    8923    -104.0012      71.8270
    8924    -138.1451     119.4554
    8925     -40.2714     132.7664
    8926     -53.2406     146.4052
    8927     -51.0024     140.2853
    8928     -78.9521     175.8227
    8929     -75.4456     178.0555
    8930     -55.1976     138.5042
    8931     -74.5074     -23.6802
    8932     -79.3564     122.2034
    8933    -156.8530     171.0102
    8934    -122.5446     -35.2865
    8935     -74.6659     -36.3499
    8936    -178.5611     119.8634
    8937    -109.6275      99.2629
    8938     -75.5984     -52.1040
    8939    -148.5232     121.3550
    8940     -71.4903     140.7099
    8941     -69.0139     145.0975
    8942     -51.3955     128.1604
    8943    -117.5282      13.0312
    8944    -100.7930     131.0256
    8945     -45.3636     142.2118
    8946     -66.6642     144.1972
    8947     -97.3081      -3.0173
    8948    -128.9710     143.2164
    8949    -156.1745     157.6291
    8950     -71.7654     112.1228
    8951     -89.8860      73.7138
    8952     -64.9237     154.8506
    8953     -44.4881     132.5314
    8954     -40.0550     127.9055
    8955     -49.7660     161.6282
    8956     -64.6962     118.8342
    8957     -60.0194     -49.6246
    8958    -159.0103     173.2490
    8959     -68.9758     140.5023
    8960     -73.2201     140.6936
    8961     -97.4898    -175.8833
    8962     -49.1907     139.0523
    8963    -107.5604      -4.1557
    8964     174.1874     169.7386
    8965    -127.8018     142.3138
    8966     -63.4301     -23.6918
    8967     -49.8566     134.8681
    8968     -68.7852    -176.9381
    8969     -99.2441    -157.2937
    8970    -166.9679     158.7019
    8971     -84.9202      51.4389
    8972     -64.7019     -30.2678
    8973     178.9159     141.1854
    8974    -118.1756      63.1760
    8975     -46.7142     -33.9198
    8976     -78.9180     -11.0177
    8977     -84.5822      61.1059
    8978     -72.8856     -31.1426
